2025-08-22,IBM,240.781447508124
2025-08-25,IBM,238.135825423892,-0.011048459289136225
2025-08-26,IBM,241.318528683118,0.013276550654861552,240.07860053837797
2025-08-27,IBM,243.516583121521,0.009067286771981209,240.99031240951032,1
2025-08-28,IBM,244.401772465493,0.00362843621275033,243.07896142337734,1,1.0036284362127503
2025-08-29,IBM,242.173880184035,-0.00915749827808554,243.36407859034966,0,0.9908425017219145
2025-09-02,IBM,240.194636594704,-0.00820640082490609,242.25676308141067,0,0
2025-09-03,IBM,242.780582992825,0.01070850430628667,241.71636659052135,1,0
2025-09-04,IBM,245.84393487983,0.012538838762675475,242.93971815578632,1,1.0125388387626755
2025-09-05,IBM,247.186637817316,0.00544674643457288,245.27038522999032,1,1.0054467464345729
2025-09-08,IBM,254.705774267237,0.029965382599783652,249.24544898812766,1,1.0299653825997837
2025-09-09,IBM,257.709450468132,0.011723736764359671,253.200620850895,1,1.0117237367643597
2025-09-10,IBM,255.491504134359,-0.00864363217904529,255.96890962324264,1,0.9913563678209547
2025-09-11,IBM,255.620801454265,0.0005059448628035312,256.27391868558533,0,1.0005059448628035
2025-09-12,IBM,252.070098130691,-0.013987886018001383,254.39413457310502,0,0
2025-09-15,IBM,254.854963482513,0.010987396674838834,254.181954355823,1,0
2025-09-16,IBM,256.128044786204,0.004982881689651997,254.3510354664693,1,1.004982881689652
2025-09-17,IBM,257.679612625076,0.006039507324161697,256.22087363126434,1,1.0060395073241617
2025-09-18,IBM,263.567613654644,0.022592931671506555,259.125090355308,1,1.0225929316715066
2025-09-19,IBM,264.960046330556,0.005269112680013954,262.069090870092,1,1.005269112680014
2025-09-22,IBM,269.903182330041,0.018484264673401363,266.1436141050803,1,1.0184842646734014
2025-09-23,IBM,270.768479778643,0.0032008268530141493,268.54390281307997,1,1.0032008268530141
2025-09-24,IBM,266.08393841897,-0.017452320612167505,268.918533509218,0,0.9825476793878325
2025-09-25,IBM,279.918751648917,0.05068757140876379,272.25705661550995,1,0
2025-09-26,IBM,282.773238634536,0.010145911160967636,276.2586429008077,1,1.0101459111609676
2025-09-29,IBM,278.287616228564,-0.015990129918834306,280.3265355040057,1,0.9840098700811657
2025-09-30,IBM,280.634859882243,0.00839922369641588,280.5652382484477,1,1.0083992236964159
2025-10-01,IBM,284.941455229883,0.015229345603875899,281.28797711356333,1,1.015229345603876
2025-10-02,IBM,285.17021202664,0.0008024982548935355,283.582175712922,1,1.0008024982548935
2025-10-03,IBM,286.811293394678,0.0057382480221424,285.64098688373366,1,1.0057382480221424
2025-10-06,IBM,287.855617901612,0.0036345425011390375,286.6123744409767,1,1.003634542501139
2025-10-07,IBM,292.281564621473,0.015258572369066137,288.98282530592104,1,1.0152585723690661
2025-10-08,IBM,287.895401692352,-0.01512037446945591,289.344194738479,0,0.9848796255305441
2025-10-09,IBM,286.672050127087,-0.004258345682576881,288.94967214697067,0,0
2025-10-10,IBM,276.318318586918,-0.03678535055763721,283.62859013545227,0,0
2025-10-13,IBM,275.721561725813,-0.0021620071840375843,279.5706434799393,0,0
2025-10-14,IBM,274.65734532351,-0.003867218438007747,275.565741878747,0,0
2025-10-15,IBM,279.232481258647,0.016520397271355236,276.53712943599004,1,0
2025-10-16,IBM,274.478318265178,-0.01717242946137798,276.12271494911164,0,0.982827570538622
2025-10-17,IBM,279.759616485956,0.019058450339636934,277.82347200326035,1,0
2025-10-20,IBM,282.11680608732,0.008390469275763479,278.784913612818,1,1.0083904692757635
2025-10-21,IBM,280.525454457707,-0.005656723586591639,280.8006256769943,1,0.9943432764134084
2025-10-22,IBM,285.955941893761,0.01917328205521418,282.86606747959604,1,1.0191732820552142
2025-10-23,IBM,283.459509024806,-0.008768461972548103,283.3136351254247,1,0.9912315380274519
2025-10-24,IBM,305.798107525498,0.07585581721580326,291.7378528146883,1,1.0758558172158033
2025-10-27,IBM,311.397676072198,0.01814569166011637,300.2184308741673,1,1.0181456916601164
2025-10-28,IBM,310.880486792574,-0.0016622450523682275,309.3587567967566,1,0.9983377549476318
2025-10-29,IBM,306.544053601879,-0.014047075269226106,309.60740548888367,0,0.9859529247307739
2025-10-30,IBM,308.384053923619,0.005984458315240637,308.6028647726907,0,0
2025-10-31,IBM,305.748377787073,-0.008583465658477785,306.892161770857,0,0
2025-11-03,IBM,303.082863807471,-0.008756222835516247,305.73843183938766,0,0
2025-11-04,IBM,299.223836105659,-0.012814336977862162,302.6850259000677,0,0
2025-11-05,IBM,305.111837135227,0.019486479473255436,302.4728456827857,1,0
2025-11-06,IBM,310.731297577298,0.01825015526324769,305.0223236060613,1,1.0182501552632477
2025-11-07,IBM,304.723945175509,-0.019522274818313257,306.85569329601134,0,0.9804777251816867
2025-11-10,IBM,309.13,0.014355631423512705,308.1950809176023,1,0
2025-11-11,IBM,313.72,0.014738967947078407,309.191315058503,1,1.0147389679470784
2025-11-12,IBM,314.98,0.004008276401968658,312.61,1,1.0040082764019687
2025-11-13,IBM,304.86,-0.03265648991273906,311.18666666666667,0,0.9673435100872609
2025-11-14,IBM,305.69,0.0027188617190878617,308.51,0,0
2025-11-17,IBM,297.17,-0.02826715093069243,302.5733333333333,0,0
2025-11-18,IBM,289.95,-0.024595871299641026,297.6033333333333,0,0
2025-11-19,IBM,288.53,-0.00490942764529656,291.8833333333333,0,0
2025-11-20,IBM,290.4,0.0064602162734876956,289.62666666666667,0,0
2025-11-21,IBM,297.44,0.023953241022493188,292.1233333333333,1,0
2025-11-24,IBM,304.12,0.022209836387101944,297.32,1,1.022209836387102
2025-11-25,IBM,304.48,0.0011830431876038716,302.0133333333333,1,1.0011830431876039
2025-11-26,IBM,303.21,-0.0041797687931586225,303.93666666666667,1,0.9958202312068414
2025-11-28,IBM,308.58,0.017555494260198756,305.42333333333335,1,1.0175554942601988
2025-12-01,IBM,305.67,-0.009475040360576337,305.82,1,0.9905249596394237
2025-12-02,IBM,301.78,-0.012807813568798565,305.3433333333333,0,0.9871921864312014
2025-12-03,IBM,302.62,0.0027796179379198094,303.3566666666667,0,0
2025-12-04,IBM,307.99,0.017589421890600754,304.13,1,0
2025-12-05,IBM,307.94,-0.00016235611225301483,306.18333333333334,1,0.999837643887747
2025-12-08,IBM,309.18,0.004018672766415321,308.37000000000006,1,1.0040186727664153
2025-12-09,IBM,310.48,0.004195855492462819,309.2,1,1.0041958554924628
2025-12-10,IBM,312.67,0.007028834201446621,310.7766666666667,1,1.0070288342014466
2025-12-11,IBM,310.74,-0.006191771598242468,311.2966666666667,0,0.9938082284017575
2025-12-12,IBM,309.24,-0.004838875211580884,310.8833333333334,0,0
2025-12-15,IBM,308.66,-0.001877326979588645,309.5466666666667,0,0
2025-12-16,IBM,303.18,-0.017913658940813093,307.0266666666667,0,0
2025-12-17,IBM,303.32,0.00046166530086289015,305.05333333333334,0,0
2025-12-18,IBM,300.45,-0.009507003052798169,302.31666666666666,0,0
2025-12-19,IBM,300.98,0.0017624665786355465,301.5833333333333,0,0
2025-12-22,IBM,302.79,0.005995678560305251,301.4066666666667,1,0
2025-12-23,IBM,303.78,0.003264259290994609,302.51666666666665,1,1.0032642592909946
2025-12-24,IBM,304.56,0.0025643568643696213,303.71,1,1.0025643568643696
2025-12-26,IBM,305.09,0.0017387029722613079,304.47666666666663,1,1.0017387029722613
2025-12-29,IBM,305.74,0.0021282525263845997,305.13,1,1.0021282525263846
2025-12-30,IBM,302.05,-0.01214250098813796,304.2933333333333,0,0.987857499011862
2025-12-31,IBM,296.21,-0.019523904348623944,301.3333333333333,0,0
2026-01-02,IBM,291.5,-0.01602865644557916,296.58666666666664,0,0
2026-01-05,IBM,294.97,0.011833650462740763,294.2266666666667,0,0
2026-01-06,IBM,302.47,0.025108442745867876,296.31333333333333,1,0
2026-01-07,IBM,296.73,-0.01915946457929607,298.0566666666667,1,0.9808405354207039
2026-01-08,IBM,302.72,0.01998565144365383,300.64000000000004,1,1.0199856514436538
2026-01-09,IBM,304.22,0.004942838020084217,301.22333333333336,1,1.0049428380200842
2026-01-12,IBM,312.18,0.02582882064666947,306.3733333333334,1,1.0258288206466695
2026-01-13,IBM,303.16,-0.029319225586438513,306.52000000000004,0,0.9706807744135615
2026-01-14,IBM,309.03,0.019177640619883363,308.12333333333333,1,0
